day,day_of_year,weekday,hour,is_weekend,temp_c,load_kw,in_tariff_peak,is_demand_peak
152,153,5,1,1,26.91,0.1413,0,0
152,153,5,2,1,27.34,0.1711,0,0
152,153,5,3,1,25.95,0.1568,0,0
152,153,5,4,1,26.71,0.1712,0,0
152,153,5,5,1,27.26,0.2726,0,0
152,153,5,6,1,29.73,1.1237,0,0
152,153,5,7,1,30.53,0.7353,0,0
152,153,5,8,1,31.37,0.7923,0,0
152,153,5,9,1,31.33,0.8421,0,0
152,153,5,10,1,33.63,1.087,0,0
152,153,5,11,1,35.33,1.5194,0,0
152,153,5,12,1,35.08,1.4886,0,0
152,153,5,13,1,37.72,3.1056,0,1
152,153,5,14,1,37.1,1.7561,0,0
152,153,5,15,1,38.15,1.5994,0,0
152,153,5,16,1,37.98,2.7543,0,1
152,153,5,17,1,37.94,1.8063,0,0
152,153,5,18,1,37.02,1.7014,1,0
152,153,5,19,1,33.79,1.9473,1,0
152,153,5,20,1,34.64,2.2746,1,1
152,153,5,21,1,34.01,1.8951,1,0
152,153,5,22,1,29.72,1.2019,0,0
152,153,5,23,1,29.65,1.1941,0,0
153,154,6,0,1,28.04,0.1855,0,0
153,154,6,1,1,27.78,0.1363,0,0
153,154,6,2,1,27.59,0.1336,0,0
153,154,6,3,1,28.3,0.147,0,0
153,154,6,4,1,28.85,0.1691,0,0
153,154,6,5,1,27.58,0.1894,0,0
153,154,6,6,1,27.76,0.7083,0,0
153,154,6,7,1,29.13,1.0294,0,0
153,154,6,8,1,29.96,0.5955,0,0
153,154,6,9,1,33.76,1.2517,0,0
153,154,6,10,1,35.51,1.6797,0,0
153,154,6,11,1,35.32,1.4169,0,0
153,154,6,12,1,35.81,2.5251,0,1
153,154,6,13,1,37.41,1.6233,0,0
153,154,6,14,1,36.74,1.4503,0,0
153,154,6,15,1,40.5,1.7347,0,0
153,154,6,16,1,38.16,1.4627,0,0
153,154,6,17,1,37.08,2.2565,0,1
153,154,6,18,1,36.22,1.9548,1,0
153,154,6,19,1,33.89,1.9648,1,1
153,154,6,20,1,32.43,1.5573,1,0
153,154,6,21,1,33.08,1.337,1,0
153,154,6,22,1,29.7,1.008,0,0
153,154,6,23,1,29.46,0.8795,0,0
154,155,0,0,0,28.39,0.1596,0,0
154,155,0,1,0,27.4,0.1473,0,0
154,155,0,2,0,28.81,0.1434,0,0
154,155,0,3,0,26.98,0.1415,0,0
154,155,0,4,0,27.94,0.1692,0,0
154,155,0,5,0,28.24,0.3051,0,0
154,155,0,6,0,26.64,1.0174,0,0
154,155,0,7,0,29.53,1.3612,0,0
154,155,0,8,0,30.44,0.6954,0,0
154,155,0,9,0,32.48,0.7531,0,0
154,155,0,10,0,34.55,0.8294,0,0
154,155,0,11,0,36.26,1.6251,0,0
154,155,0,12,0,35.72,0.8237,0,0
154,155,0,13,0,38.59,0.9691,0,0
154,155,0,14,0,37.44,1.0472,0,0
154,155,0,15,0,37.95,1.2257,0,0
154,155,0,16,0,37.14,1.0667,0,0
154,155,0,17,0,37.42,1.7941,0,0
154,155,0,18,0,37.2,2.0741,1,1
154,155,0,19,0,32.7,1.966,1,1
154,155,0,20,0,32.7,2.0363,1,1
154,155,0,21,0,32.83,1.4291,1,0
154,155,0,22,0,30.21,0.9485,0,0
154,155,0,23,0,30.8,0.9564,0,0
155,156,1,0,0,27.8,0.1561,0,0
155,156,1,1,0,28.18,0.1752,0,0
155,156,1,2,0,29.43,0.357,0,0
155,156,1,3,0,28.05,0.1661,0,0
155,156,1,4,0,26.19,0.1213,0,0
155,156,1,5,0,27.3,0.3243,0,0
155,156,1,6,0,28.44,0.9894,0,0
155,156,1,7,0,30.77,1.5163,0,0
155,156,1,8,0,32.67,1.1593,0,0
155,156,1,9,0,32.83,0.6711,0,0
155,156,1,10,0,33.99,1.6527,0,0
155,156,1,11,0,37.15,0.9866,0,0
155,156,1,12,0,36.94,0.811,0,0
155,156,1,13,0,36.95,1.7717,0,0
155,156,1,14,0,37.95,1.0215,0,0
155,156,1,15,0,38.2,1.0044,0,0
155,156,1,16,0,36.7,1.1118,0,0
155,156,1,17,0,37.21,1.4063,0,0
155,156,1,18,0,36.8,1.9903,1,1
155,156,1,19,0,35.46,1.8814,1,1
155,156,1,20,0,33.4,2.0593,1,1
155,156,1,21,0,32.2,1.4387,1,0
155,156,1,22,0,31.92,1.1481,0,0
155,156,1,23,0,29.37,1.0322,0,0
156,157,2,0,0,29.73,0.4094,0,0
156,157,2,1,0,28.9,0.1257,0,0
156,157,2,2,0,26.63,0.1683,0,0
156,157,2,3,0,27.87,0.1836,0,0
156,157,2,4,0,29.88,0.4464,0,0
156,157,2,5,0,29.55,0.5859,0,0
156,157,2,6,0,29.9,1.3571,0,0
156,157,2,7,0,31.76,0.9734,0,0
156,157,2,8,0,29.87,0.5781,0,0
156,157,2,9,0,34.03,0.8,0,0
156,157,2,10,0,34.52,0.8534,0,0
156,157,2,11,0,34.62,0.7498,0,0
156,157,2,12,0,35.3,0.9127,0,0
156,157,2,13,0,38.66,0.9234,0,0
156,157,2,14,0,38.13,0.8931,0,0
156,157,2,15,0,36.98,1.015,0,0
156,157,2,16,0,38.35,1.0568,0,0
156,157,2,17,0,37.39,1.793,0,0
156,157,2,18,0,36.79,2.1043,1,1
156,157,2,19,0,35.74,2.6111,1,1
156,157,2,20,0,34.55,2.376,1,1
156,157,2,21,0,32.47,1.3586,1,0
156,157,2,22,0,32.51,1.466,0,0
156,157,2,23,0,32.7,1.5011,0,0
157,158,3,0,0,29.65,0.3874,0,0
157,158,3,1,0,29.74,0.4019,0,0
157,158,3,2,0,28.92,0.1785,0,0
157,158,3,3,0,26.27,0.1493,0,0
157,158,3,4,0,29.16,0.321,0,0
157,158,3,5,0,26.04,0.2525,0,0
157,158,3,6,0,29.55,0.5349,0,0
157,158,3,7,0,30.16,1.4205,0,0
157,158,3,8,0,30.83,0.91,0,0
157,158,3,9,0,31.92,1.8306,0,1
157,158,3,10,0,33.97,0.7196,0,0
157,158,3,11,0,35.81,1.0501,0,0
157,158,3,12,0,35.79,0.9682,0,0
157,158,3,13,0,37.66,1.0486,0,0
157,158,3,14,0,38.97,1.0209,0,0
157,158,3,15,0,40.34,0.9824,0,0
157,158,3,16,0,37.73,0.9557,0,0
157,158,3,17,0,38.11,1.6463,0,0
157,158,3,18,0,37.29,1.7746,1,0
157,158,3,19,0,36.74,2.0731,1,1
157,158,3,20,0,34.53,1.9346,1,1
157,158,3,21,0,33.15,1.5881,1,0
157,158,3,22,0,29.99,0.924,0,0
157,158,3,23,0,30.17,0.9981,0,0
158,159,4,0,0,28.83,0.1569,0,0
158,159,4,1,0,26.91,0.1538,0,0
158,159,4,2,0,26.4,0.1704,0,0
158,159,4,3,0,28.87,0.167,0,0
158,159,4,4,0,27.44,0.1617,0,0
158,159,4,5,0,27.45,0.2972,0,0
158,159,4,6,0,29.1,1.3147,0,0
158,159,4,7,0,31.97,1.755,0,0
158,159,4,8,0,31.77,1.0269,0,0
158,159,4,9,0,33.38,0.6784,0,0
158,159,4,10,0,34.49,0.8633,0,0
158,159,4,11,0,35.1,0.8526,0,0
158,159,4,12,0,36.6,1.0404,0,0
158,159,4,13,0,38.51,0.8756,0,0
158,159,4,14,0,40.2,1.0413,0,0
158,159,4,15,0,37.37,1.1236,0,0
158,159,4,16,0,39.77,0.9285,0,0
158,159,4,17,0,37.1,1.937,0,1
158,159,4,18,0,37.86,1.9045,1,0
158,159,4,19,0,34.9,1.9592,1,1
158,159,4,20,0,35.75,2.3119,1,1
158,159,4,21,0,35.11,1.7797,1,0
158,159,4,22,0,32.07,1.3929,0,0
158,159,4,23,0,30.63,1.2704,0,0
159,160,5,0,1,28.36,0.1269,0,0
159,160,5,1,1,28.62,0.1569,0,0
159,160,5,2,1,28.02,0.1767,0,0
159,160,5,3,1,27.16,0.1315,0,0
159,160,5,4,1,27.46,0.1622,0,0
159,160,5,5,1,29.35,0.5272,0,0
159,160,5,6,1,29.31,1.27,0,0
159,160,5,7,1,31.21,1.3136,0,0
159,160,5,8,1,31.33,0.8215,0,0
159,160,5,9,1,33.66,1.2572,0,0
159,160,5,10,1,36.16,1.6379,0,0
159,160,5,11,1,34.99,2.3964,0,0
159,160,5,12,1,37.75,1.7557,0,0
159,160,5,13,1,39.66,1.8225,0,0
159,160,5,14,1,39.75,1.4944,0,0
159,160,5,15,1,38.84,1.5754,0,0
159,160,5,16,1,39.08,1.7172,0,0
159,160,5,17,1,38.96,3.0357,0,1
159,160,5,18,1,37.54,1.7301,1,0
159,160,5,19,1,36.37,2.5547,1,1
159,160,5,20,1,36.06,2.6045,1,1
159,160,5,21,1,33.44,1.6684,1,0
159,160,5,22,1,30.62,1.036,0,0
159,160,5,23,1,29.1,0.7709,0,0
160,161,6,0,1,29.05,0.3381,0,0
160,161,6,1,1,29.09,0.3891,0,0
160,161,6,2,1,29.84,0.4494,0,0
160,161,6,3,1,28.13,0.1433,0,0
160,161,6,4,1,28.02,0.1741,0,0
160,161,6,5,1,30.5,0.641,0,0
160,161,6,6,1,32.24,1.629,0,0
160,161,6,7,1,30.49,1.2236,0,0
160,161,6,8,1,31.7,1.0261,0,0
160,161,6,9,1,32.78,1.2578,0,0
160,161,6,10,1,36.41,1.6165,0,0
160,161,6,11,1,37.56,1.6949,0,0
160,161,6,12,1,36.05,2.1997,0,1
160,161,6,13,1,37.68,1.5912,0,0
160,161,6,14,1,40.77,1.8378,0,0
160,161,6,15,1,39.16,2.6432,0,1
160,161,6,16,1,37.66,1.7201,0,0
160,161,6,17,1,38.02,1.7426,0,0
160,161,6,18,1,37.69,2.1054,1,1
160,161,6,19,1,37.96,2.0457,1,0
160,161,6,20,1,36.5,1.9773,1,0
160,161,6,21,1,33.95,1.622,1,0
160,161,6,22,1,32.15,1.3731,0,0
160,161,6,23,1,29.37,1.0568,0,0
161,162,0,0,0,29.1,0.3623,0,0
161,162,0,1,0,27.72,0.1325,0,0
161,162,0,2,0,28.92,0.1688,0,0
161,162,0,3,0,30.03,0.5022,0,0
161,162,0,4,0,26.58,0.1676,0,0
161,162,0,5,0,30.31,0.5618,0,0
161,162,0,6,0,29.35,0.9731,0,0
161,162,0,7,0,30.26,1.2273,0,0
161,162,0,8,0,30.53,0.7034,0,0
161,162,0,9,0,33.38,0.7545,0,0
161,162,0,10,0,34.87,0.7866,0,0
161,162,0,11,0,35.34,1.0189,0,0
161,162,0,12,0,38.74,0.9223,0,0
161,162,0,13,0,38.81,1.0057,0,0
161,162,0,14,0,40.28,1.5443,0,0
161,162,0,15,0,39.57,1.0052,0,0
161,162,0,16,0,39.62,1.8241,0,0
161,162,0,17,0,37.53,1.7843,0,0
161,162,0,18,0,38.24,2.1085,1,1
161,162,0,19,0,34.72,2.2331,1,1
161,162,0,20,0,35.49,2.3325,1,1
161,162,0,21,0,33.91,1.7362,1,0
161,162,0,22,0,31.89,1.2922,0,0
161,162,0,23,0,31.63,1.3093,0,0
162,163,1,0,0,29.75,0.3916,0,0
162,163,1,1,0,30.51,0.5401,0,0
162,163,1,2,0,29.31,0.4089,0,0
162,163,1,3,0,28.38,0.1442,0,0
162,163,1,4,0,29.34,0.3564,0,0
162,163,1,5,0,26.63,0.2899,0,0
162,163,1,6,0,29.27,1.3627,0,0
162,163,1,7,0,30.87,0.8983,0,0
162,163,1,8,0,32.94,1.1277,0,0
162,163,1,9,0,33.34,1.8071,0,0
162,163,1,10,0,34.95,0.8822,0,0
162,163,1,11,0,36.39,0.994,0,0
162,163,1,12,0,38.59,0.9774,0,0
162,163,1,13,0,39.19,1.0619,0,0
162,163,1,14,0,38.39,0.9969,0,0
162,163,1,15,0,39.87,1.0619,0,0
162,163,1,16,0,38.26,0.9407,0,0
162,163,1,17,0,39.06,1.5601,0,0
162,163,1,18,0,39.94,2.2622,1,1
162,163,1,19,0,35.89,2.5332,1,1
162,163,1,20,0,34.61,1.7816,1,0
162,163,1,21,0,34.94,2.0374,1,1
162,163,1,22,0,31.75,1.1644,0,0
162,163,1,23,0,30.92,1.1117,0,0
163,164,2,0,0,29.38,0.3706,0,0
163,164,2,1,0,31.35,0.6445,0,0
163,164,2,2,0,28.96,0.1561,0,0
163,164,2,3,0,28.4,0.1761,0,0
163,164,2,4,0,27.1,0.123,0,0
163,164,2,5,0,30.75,0.6726,0,0
163,164,2,6,0,28.73,0.8681,0,0
163,164,2,7,0,30.06,1.2516,0,0
163,164,2,8,0,31.31,0.9816,0,0
163,164,2,9,0,33.31,0.613,0,0
163,164,2,10,0,35.01,0.842,0,0
163,164,2,11,0,36.79,0.9129,0,0
163,164,2,12,0,39.78,0.9623,0,0
163,164,2,13,0,40.4,0.9077,0,0
163,164,2,14,0,38.9,1.0688,0,0
163,164,2,15,0,38.93,1.1541,0,0
163,164,2,16,0,39.92,0.8593,0,0
163,164,2,17,0,39.49,1.5536,0,0
163,164,2,18,0,37.05,1.8017,1,1
163,164,2,19,0,36.27,2.1122,1,1
163,164,2,20,0,35.34,1.9239,1,1
163,164,2,21,0,33.11,1.5883,1,0
163,164,2,22,0,30.97,0.9125,0,0
163,164,2,23,0,31.37,1.1201,0,0
164,165,3,0,0,29.79,0.5213,0,0
164,165,3,1,0,27.41,0.1339,0,0
164,165,3,2,0,30.11,0.4008,0,0
164,165,3,3,0,28.62,0.1526,0,0
164,165,3,4,0,30.53,0.4757,0,0
164,165,3,5,0,27.48,0.1811,0,0
164,165,3,6,0,31.29,1.569,0,0
164,165,3,7,0,30.81,1.3454,0,0
164,165,3,8,0,34.04,1.2889,0,0
164,165,3,9,0,33.7,0.8101,0,0
164,165,3,10,0,36.69,1.0117,0,0
164,165,3,11,0,36.78,0.8846,0,0
164,165,3,12,0,35.91,0.9936,0,0
164,165,3,13,0,38.25,0.924,0,0
164,165,3,14,0,37.96,0.9568,0,0
164,165,3,15,0,39.27,1.0395,0,0
164,165,3,16,0,39.58,1.1098,0,0
164,165,3,17,0,37.53,1.8635,0,1
164,165,3,18,0,37.58,2.017,1,1
164,165,3,19,0,36.75,2.3658,1,1
164,165,3,20,0,35.69,1.8272,1,0
164,165,3,21,0,33.82,1.7583,1,0
164,165,3,22,0,32.07,1.4344,0,0
164,165,3,23,0,30.13,1.1094,0,0
165,166,4,0,0,28.24,0.1664,0,0
165,166,4,1,0,29.31,0.3545,0,0
165,166,4,2,0,27.61,0.1728,0,0
165,166,4,3,0,27.97,0.1239,0,0
165,166,4,4,0,28.85,0.1433,0,0
165,166,4,5,0,29.1,0.4203,0,0
165,166,4,6,0,29.67,0.6218,0,0
165,166,4,7,0,30.49,1.282,0,0
165,166,4,8,0,32.85,1.126,0,0
165,166,4,9,0,32.51,0.6219,0,0
165,166,4,10,0,36.35,1.0189,0,0
165,166,4,11,0,35.72,0.9927,0,0
165,166,4,12,0,38.31,1.1134,0,0
165,166,4,13,0,40.97,0.9261,0,0
165,166,4,14,0,40.68,2.0642,0,1
165,166,4,15,0,39.27,0.9793,0,0
165,166,4,16,0,40.66,0.9546,0,0
165,166,4,17,0,38.25,1.7129,0,0
165,166,4,18,0,36.1,1.7904,1,1
165,166,4,19,0,36.83,2.2862,1,1
165,166,4,20,0,33.22,1.6977,1,0
165,166,4,21,0,32.12,1.4057,1,0
165,166,4,22,0,33.96,1.6775,0,0
165,166,4,23,0,32.1,1.2037,0,0
166,167,5,0,1,31.78,0.5895,0,0
166,167,5,1,1,30.23,0.5386,0,0
166,167,5,2,1,30.04,0.4235,0,0
166,167,5,3,1,29.61,0.4439,0,0
166,167,5,4,1,29.8,0.5003,0,0
166,167,5,5,1,27.45,0.3811,0,0
166,167,5,6,1,31.58,1.4581,0,0
166,167,5,7,1,33.82,1.8092,0,0
166,167,5,8,1,32.64,1.0147,0,0
166,167,5,9,1,35.12,1.412,0,0
166,167,5,10,1,34.88,1.3748,0,0
166,167,5,11,1,36.64,1.7269,0,0
166,167,5,12,1,37.64,1.507,0,0
166,167,5,13,1,39.21,1.6559,0,0
166,167,5,14,1,39.31,1.9067,0,0
166,167,5,15,1,39.71,2.6042,0,1
166,167,5,16,1,38.3,1.8807,0,0
166,167,5,17,1,39.16,2.5837,0,1
166,167,5,18,1,36.89,2.1491,1,0
166,167,5,19,1,36.47,2.2381,1,1
166,167,5,20,1,35.95,1.9211,1,0
166,167,5,21,1,32.13,1.2394,1,0
166,167,5,22,1,33.35,1.3892,0,0
166,167,5,23,1,30.56,1.0228,0,0
167,168,6,0,1,29.65,0.4497,0,0
167,168,6,1,1,28.56,0.1761,0,0
167,168,6,2,1,27.72,0.1619,0,0
167,168,6,3,1,27.62,0.1438,0,0
167,168,6,4,1,31.19,0.5583,0,0
167,168,6,5,1,30.9,0.6387,0,0
167,168,6,6,1,30.68,1.4653,0,0
167,168,6,7,1,31.39,1.6889,0,0
167,168,6,8,1,33.12,1.2044,0,0
167,168,6,9,1,33.64,2.265,0,1
167,168,6,10,1,36.04,1.7565,0,0
167,168,6,11,1,36.75,1.7237,0,0
167,168,6,12,1,38.03,1.5058,0,0
167,168,6,13,1,40.14,2.0058,0,0
167,168,6,14,1,39.41,1.9746,0,0
167,168,6,15,1,40.21,1.8039,0,0
167,168,6,16,1,38.11,1.6337,0,0
167,168,6,17,1,38.19,1.9163,0,0
167,168,6,18,1,36.51,2.1621,1,0
167,168,6,19,1,37.72,2.4864,1,1
167,168,6,20,1,35.0,2.3548,1,1
167,168,6,21,1,33.73,1.6466,1,0
167,168,6,22,1,34.26,1.7248,0,0
167,168,6,23,1,30.35,0.9632,0,0
168,169,0,0,0,29.17,0.4141,0,0
168,169,0,1,0,27.95,0.1907,0,0
168,169,0,2,0,29.31,0.3655,0,0
168,169,0,3,0,27.27,0.1807,0,0
168,169,0,4,0,31.13,0.6277,0,0
168,169,0,5,0,29.59,0.5852,0,0
168,169,0,6,0,27.25,0.9173,0,0
168,169,0,7,0,31.38,1.4101,0,0
168,169,0,8,0,34.55,1.0534,0,0
168,169,0,9,0,35.51,1.8614,0,0
168,169,0,10,0,37.02,0.9591,0,0
168,169,0,11,0,38.16,1.0735,0,0
168,169,0,12,0,37.21,1.0225,0,0
168,169,0,13,0,38.31,1.1463,0,0
168,169,0,14,0,39.77,1.0359,0,0
168,169,0,15,0,39.79,0.9904,0,0
168,169,0,16,0,39.19,0.8856,0,0
168,169,0,17,0,36.98,3.075,0,1
168,169,0,18,0,39.43,2.2579,1,1
168,169,0,19,0,37.31,2.1511,1,1
168,169,0,20,0,35.41,2.1485,1,0
168,169,0,21,0,36.16,1.8746,1,0
168,169,0,22,0,34.62,1.8414,0,0
168,169,0,23,0,30.52,1.0563,0,0
169,170,1,0,0,29.26,0.377,0,0
169,170,1,1,0,29.18,0.3921,0,0
169,170,1,2,0,30.07,0.4405,0,0
169,170,1,3,0,28.56,0.1222,0,0
169,170,1,4,0,29.29,0.3375,0,0
169,170,1,5,0,28.91,0.3699,0,0
169,170,1,6,0,30.91,0.8042,0,0
169,170,1,7,0,31.89,1.7836,0,0
169,170,1,8,0,32.22,1.0241,0,0
169,170,1,9,0,33.35,0.7441,0,0
169,170,1,10,0,36.14,0.8275,0,0
169,170,1,11,0,37.47,1.02,0,0
169,170,1,12,0,37.16,1.0931,0,0
169,170,1,13,0,37.62,0.9101,0,0
169,170,1,14,0,37.9,0.8717,0,0
169,170,1,15,0,39.77,0.9796,0,0
169,170,1,16,0,40.05,0.969,0,0
169,170,1,17,0,39.58,1.6676,0,0
169,170,1,18,0,39.71,2.1714,1,1
169,170,1,19,0,37.81,2.3621,1,1
169,170,1,20,0,37.65,2.2237,1,1
169,170,1,21,0,33.14,1.4143,1,0
169,170,1,22,0,32.55,1.5781,0,0
169,170,1,23,0,30.45,1.0786,0,0
170,171,2,0,0,31.89,0.7563,0,0
170,171,2,1,0,29.58,0.3872,0,0
170,171,2,2,0,28.4,0.1787,0,0
170,171,2,3,0,31.96,0.6839,0,0
170,171,2,4,0,30.16,0.4321,0,0
170,171,2,5,0,29.38,0.5554,0,0
170,171,2,6,0,31.45,1.3133,0,0
170,171,2,7,0,29.8,0.6589,0,0
170,171,2,8,0,32.22,1.0027,0,0
170,171,2,9,0,34.27,0.756,0,0
170,171,2,10,0,36.26,0.9502,0,0
170,171,2,11,0,37.07,0.9958,0,0
170,171,2,12,0,38.32,1.0966,0,0
170,171,2,13,0,37.68,0.942,0,0
170,171,2,14,0,40.76,1.1202,0,0
170,171,2,15,0,40.36,0.9941,0,0
170,171,2,16,0,40.8,0.8691,0,0
170,171,2,17,0,41.04,1.758,0,0
170,171,2,18,0,39.77,1.705,1,0
170,171,2,19,0,38.34,2.1492,1,1
170,171,2,20,0,34.42,1.8662,1,1
170,171,2,21,0,34.19,1.4421,1,0
170,171,2,22,0,33.69,1.8829,0,1
170,171,2,23,0,32.21,1.5087,0,0
171,172,3,0,0,29.65,0.5005,0,0
171,172,3,1,0,30.01,0.4495,0,0
171,172,3,2,0,30.2,0.5053,0,0
171,172,3,3,0,28.54,0.1496,0,0
171,172,3,4,0,30.5,0.577,0,0
171,172,3,5,0,29.41,0.5503,0,0
171,172,3,6,0,30.54,1.3705,0,0
171,172,3,7,0,32.59,1.6183,0,0
171,172,3,8,0,33.5,1.2381,0,0
171,172,3,9,0,34.16,0.6598,0,0
171,172,3,10,0,36.65,1.1297,0,0
171,172,3,11,0,37.9,1.0595,0,0
171,172,3,12,0,36.66,1.093,0,0
171,172,3,13,0,39.62,1.1114,0,0
171,172,3,14,0,37.62,1.0731,0,0
171,172,3,15,0,40.5,1.1083,0,0
171,172,3,16,0,39.82,1.0683,0,0
171,172,3,17,0,40.78,1.6275,0,0
171,172,3,18,0,37.26,2.1744,1,1
171,172,3,19,0,38.05,1.9312,1,1
171,172,3,20,0,34.76,2.4655,1,1
171,172,3,21,0,35.0,1.5668,1,0
171,172,3,22,0,32.01,1.4323,0,0
171,172,3,23,0,30.3,1.0336,0,0
172,173,4,0,0,30.77,0.6602,0,0
172,173,4,1,0,31.66,0.6819,0,0
172,173,4,2,0,31.59,0.5533,0,0
172,173,4,3,0,29.48,0.4296,0,0
172,173,4,4,0,30.03,0.4663,0,0
172,173,4,5,0,29.16,0.475,0,0
172,173,4,6,0,29.12,1.2761,0,0
172,173,4,7,0,31.01,0.7763,0,0
172,173,4,8,0,32.15,0.8121,0,0
172,173,4,9,0,34.75,0.9178,0,0
172,173,4,10,0,35.55,1.0316,0,0
172,173,4,11,0,38.51,0.917,0,0
172,173,4,12,0,36.76,1.1415,0,0
172,173,4,13,0,38.55,1.9943,0,1
172,173,4,14,0,40.73,1.047,0,0
172,173,4,15,0,39.93,1.0354,0,0
172,173,4,16,0,39.57,1.0066,0,0
172,173,4,17,0,38.39,1.8608,0,0
172,173,4,18,0,39.5,2.2911,1,1
172,173,4,19,0,38.52,1.8126,1,0
172,173,4,20,0,38.25,2.6947,1,1
172,173,4,21,0,34.35,1.7638,1,0
172,173,4,22,0,35.42,1.7242,0,0
172,173,4,23,0,32.96,1.3619,0,0
173,174,5,0,1,29.79,0.4312,0,0
173,174,5,1,1,29.95,0.45,0,0
173,174,5,2,1,30.51,0.5126,0,0
173,174,5,3,1,30.53,0.5707,0,0
173,174,5,4,1,29.97,0.5073,0,0
173,174,5,5,1,29.64,0.4503,0,0
173,174,5,6,1,31.47,1.5416,0,0
173,174,5,7,1,31.29,1.5938,0,0
173,174,5,8,1,33.24,1.3014,0,0
173,174,5,9,1,34.31,1.3162,0,0
173,174,5,10,1,34.23,1.2712,0,0
173,174,5,11,1,35.95,1.5701,0,0
173,174,5,12,1,39.83,2.0125,0,0
173,174,5,13,1,41.09,1.7763,0,0
173,174,5,14,1,41.25,2.8535,0,1
173,174,5,15,1,38.15,1.9884,0,0
173,174,5,16,1,40.03,2.8934,0,1
173,174,5,17,1,37.71,1.5457,0,0
173,174,5,18,1,38.02,2.1171,1,0
173,174,5,19,1,37.07,2.5504,1,1
173,174,5,20,1,35.07,2.3752,1,0
173,174,5,21,1,36.09,1.9149,1,0
173,174,5,22,1,30.83,1.2586,0,0
173,174,5,23,1,31.64,1.3281,0,0
174,175,6,0,1,31.42,0.6904,0,0
174,175,6,1,1,31.6,0.6568,0,0
174,175,6,2,1,30.5,0.5393,0,0
174,175,6,3,1,30.47,0.5859,0,0
174,175,6,4,1,30.32,0.4648,0,0
174,175,6,5,1,30.27,0.6577,0,0
174,175,6,6,1,31.64,1.479,0,0
174,175,6,7,1,32.11,1.5171,0,0
174,175,6,8,1,35.49,1.4893,0,0
174,175,6,9,1,33.51,1.2505,0,0
174,175,6,10,1,36.9,1.7079,0,0
174,175,6,11,1,37.24,1.4635,0,0
174,175,6,12,1,37.84,2.4634,0,1
174,175,6,13,1,41.57,2.446,0,1
174,175,6,14,1,38.46,1.8121,0,0
174,175,6,15,1,39.75,1.8271,0,0
174,175,6,16,1,39.47,1.6385,0,0
174,175,6,17,1,40.9,2.4099,0,1
174,175,6,18,1,39.04,1.6383,1,0
174,175,6,19,1,37.29,2.1482,1,0
174,175,6,20,1,34.75,2.3966,1,0
174,175,6,21,1,33.99,1.2436,1,0
174,175,6,22,1,32.86,1.4351,0,0
174,175,6,23,1,31.12,1.3023,0,0
175,176,0,0,0,30.74,0.549,0,0
175,176,0,1,0,30.2,0.5564,0,0
175,176,0,2,0,29.42,0.3852,0,0
175,176,0,3,0,27.15,0.1604,0,0
175,176,0,4,0,29.18,0.4318,0,0
175,176,0,5,0,29.98,0.5088,0,0
175,176,0,6,0,29.92,0.6434,0,0
175,176,0,7,0,32.95,1.7219,0,0
175,176,0,8,0,31.23,0.7048,0,0
175,176,0,9,0,34.24,0.7312,0,0
175,176,0,10,0,35.47,0.9205,0,0
175,176,0,11,0,38.22,0.8828,0,0
175,176,0,12,0,36.47,1.0521,0,0
175,176,0,13,0,38.81,0.9685,0,0
175,176,0,14,0,40.97,1.1067,0,0
175,176,0,15,0,40.12,1.0581,0,0
175,176,0,16,0,39.15,0.9862,0,0
175,176,0,17,0,40.93,1.6162,0,0
175,176,0,18,0,39.74,2.1188,1,1
175,176,0,19,0,36.67,2.9084,1,1
175,176,0,20,0,36.28,1.9646,1,0
175,176,0,21,0,36.54,2.0805,1,1
175,176,0,22,0,32.4,1.4125,0,0
175,176,0,23,0,32.5,1.2431,0,0
176,177,1,0,0,29.62,0.3977,0,0
176,177,1,1,0,29.27,0.407,0,0
176,177,1,2,0,31.59,0.6186,0,0
176,177,1,3,0,28.8,0.1799,0,0
176,177,1,4,0,30.96,0.597,0,0
176,177,1,5,0,29.93,0.5467,0,0
176,177,1,6,0,30.02,1.3752,0,0
176,177,1,7,0,32.01,1.6445,0,0
176,177,1,8,0,34.43,1.3851,0,0
176,177,1,9,0,34.7,0.8317,0,0
176,177,1,10,0,38.38,0.9673,0,0
176,177,1,11,0,34.35,0.732,0,0
176,177,1,12,0,38.64,1.0911,0,0
176,177,1,13,0,39.04,1.0833,0,0
176,177,1,14,0,40.49,0.8694,0,0
176,177,1,15,0,39.42,1.1628,0,0
176,177,1,16,0,41.37,0.9395,0,0
176,177,1,17,0,38.47,1.8259,0,0
176,177,1,18,0,37.24,2.2546,1,1
176,177,1,19,0,38.89,2.5852,1,1
176,177,1,20,0,36.8,2.5375,1,1
176,177,1,21,0,34.41,1.9446,1,0
176,177,1,22,0,33.51,1.7631,0,0
176,177,1,23,0,31.9,1.2264,0,0
177,178,2,0,0,30.59,0.5419,0,0
177,178,2,1,0,29.92,0.4576,0,0
177,178,2,2,0,30.72,0.552,0,0
177,178,2,3,0,31.41,0.6234,0,0
177,178,2,4,0,30.1,0.3975,0,0
177,178,2,5,0,29.37,0.5889,0,0
177,178,2,6,0,31.52,1.5383,0,0
177,178,2,7,0,31.29,0.8958,0,0
177,178,2,8,0,30.19,0.8034,0,0
177,178,2,9,0,32.58,0.558,0,0
